danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,audio_features,1orVKbp6vqtfAPOmvRofVq,spotify:track:1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/tracks/1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/audio-analysis/1orVKbp6vqtfAPOmvRofVq,187067,4
0.52,0.297,11,-12.582,0,0.0341,0.532,0.00293,0.143,0.512,155.125,audio_features,5h5vzFI5zczQnXTwAJN8fA,spotify:track:5h5vzFI5zczQnXTwAJN8fA,https://api.spotify.com/v1/tracks/5h5vzFI5zczQnXTwAJN8fA,https://api.spotify.com/v1/audio-analysis/5h5vzFI5zczQnXTwAJN8fA,196800,4
0.707,0.625,4,-9.529,1,0.0303,0.0259,5.42e-05,0.104,0.634,119.049,audio_features,1VN2vWSkSmMKOhxr8lHzSx,spotify:track:1VN2vWSkSmMKOhxr8lHzSx,https://api.spotify.com/v1/tracks/1VN2vWSkSmMKOhxr8lHzSx,https://api.spotify.com/v1/audio-analysis/1VN2vWSkSmMKOhxr8lHzSx,222400,4
0.646,0.882,6,-5.648,0,0.0346,0.143,9.67e-06,0.335,0.908,120.837,audio_features,7IsEXPk6qqt30FfQv4SZMa,spotify:track:7IsEXPk6qqt30FfQv4SZMa,https://api.spotify.com/v1/tracks/7IsEXPk6qqt30FfQv4SZMa,https://api.spotify.com/v1/audio-analysis/7IsEXPk6qqt30FfQv4SZMa,257093,4
0.453,0.43,7,-12.237,1,0.0522,0.655,8.57e-06,0.141,0.344,145.396,audio_features,0uNGes2hztgG5F3nVc10dH,spotify:track:0uNGes2hztgG5F3nVc10dH,https://api.spotify.com/v1/tracks/0uNGes2hztgG5F3nVc10dH,https://api.spotify.com/v1/audio-analysis/0uNGes2hztgG5F3nVc10dH,274920,4
0.752,0.723,7,-12.126,1,0.0507,0.025,0.00354,0.0212,0.94,130.519,audio_features,4uvjOKsp7mSjrDhWdkLPBY,spotify:track:4uvjOKsp7mSjrDhWdkLPBY,https://api.spotify.com/v1/tracks/4uvjOKsp7mSjrDhWdkLPBY,https://api.spotify.com/v1/audio-analysis/4uvjOKsp7mSjrDhWdkLPBY,228840,4
0.508,0.826,1,-4.088,0,0.0405,0.018,0.0,0.28,0.404,120.854,audio_features,6JWddKPdqvDc2WkPEi9grC,spotify:track:6JWddKPdqvDc2WkPEi9grC,https://api.spotify.com/v1/tracks/6JWddKPdqvDc2WkPEi9grC,https://api.spotify.com/v1/audio-analysis/6JWddKPdqvDc2WkPEi9grC,205067,4
0.546,0.781,11,-9.439,0,0.0506,0.22,1.51e-05,0.363,0.539,95.032,audio_features,7kmfQ2QHwGqRCxVHDv5mzo,spotify:track:7kmfQ2QHwGqRCxVHDv5mzo,https://api.spotify.com/v1/tracks/7kmfQ2QHwGqRCxVHDv5mzo,https://api.spotify.com/v1/audio-analysis/7kmfQ2QHwGqRCxVHDv5mzo,323267,4
0.632,0.59,5,-10.206,1,0.0305,0.346,0.0,0.24,0.953,130.287,audio_features,5c33j1xFVOL4G24zxYhssB,spotify:track:5c33j1xFVOL4G24zxYhssB,https://api.spotify.com/v1/tracks/5c33j1xFVOL4G24zxYhssB,https://api.spotify.com/v1/audio-analysis/5c33j1xFVOL4G24zxYhssB,172733,4
0.826,0.694,7,-7.862,1,0.0315,0.316,0.0285,0.074,0.852,123.932,audio_features,4T6FWA703h6H7zk1FoSARw,spotify:track:4T6FWA703h6H7zk1FoSARw,https://api.spotify.com/v1/tracks/4T6FWA703h6H7zk1FoSARw,https://api.spotify.com/v1/audio-analysis/4T6FWA703h6H7zk1FoSARw,217427,4
0.452,0.563,4,-6.607,1,0.0272,0.144,0.0,0.143,0.209,137.715,audio_features,7JIuqL4ZqkpfGKQhYlrirs,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,https://api.spotify.com/v1/tracks/7JIuqL4ZqkpfGKQhYlrirs,https://api.spotify.com/v1/audio-analysis/7JIuqL4ZqkpfGKQhYlrirs,267653,3
0.552,0.552,11,-9.736,0,0.0364,0.052,0.0,0.046,0.593,208.571,audio_features,1Qrdlkgg9I4J7r3P4kZNwr,spotify:track:1Qrdlkgg9I4J7r3P4kZNwr,https://api.spotify.com/v1/tracks/1Qrdlkgg9I4J7r3P4kZNwr,https://api.spotify.com/v1/audio-analysis/1Qrdlkgg9I4J7r3P4kZNwr,269760,4
0.673,0.188,4,-19.918,0,0.0546,0.937,0.892,0.116,0.481,94.268,audio_features,4ubH6D1vhhYBBdwbEdeEka,spotify:track:4ubH6D1vhhYBBdwbEdeEka,https://api.spotify.com/v1/tracks/4ubH6D1vhhYBBdwbEdeEka,https://api.spotify.com/v1/audio-analysis/4ubH6D1vhhYBBdwbEdeEka,245267,4
0.794,0.358,7,-14.105,1,0.114,0.018,0.0439,0.0447,0.468,140.028,audio_features,7IiiKt4J4PkY3MlO0YEwv7,spotify:track:7IiiKt4J4PkY3MlO0YEwv7,https://api.spotify.com/v1/tracks/7IiiKt4J4PkY3MlO0YEwv7,https://api.spotify.com/v1/audio-analysis/7IiiKt4J4PkY3MlO0YEwv7,242000,4
0.536,0.738,4,-11.02,1,0.031,0.638,0.446,0.0736,0.707,83.048,audio_features,0CETmgFGt8Ne8vLnaLcduU,spotify:track:0CETmgFGt8Ne8vLnaLcduU,https://api.spotify.com/v1/tracks/0CETmgFGt8Ne8vLnaLcduU,https://api.spotify.com/v1/audio-analysis/0CETmgFGt8Ne8vLnaLcduU,250133,4
0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,audio_features,1Cwsd5xI8CajJz795oy4XF,spotify:track:1Cwsd5xI8CajJz795oy4XF,https://api.spotify.com/v1/tracks/1Cwsd5xI8CajJz795oy4XF,https://api.spotify.com/v1/audio-analysis/1Cwsd5xI8CajJz795oy4XF,300773,4
0.399,0.686,5,-7.112,1,0.0311,0.109,0.000874,0.112,0.377,101.806,audio_features,2XKW8CH8nRZH9cF2DNjBHN,spotify:track:2XKW8CH8nRZH9cF2DNjBHN,https://api.spotify.com/v1/tracks/2XKW8CH8nRZH9cF2DNjBHN,https://api.spotify.com/v1/audio-analysis/2XKW8CH8nRZH9cF2DNjBHN,191053,4
0.709,0.721,2,-3.52,1,0.0281,0.0322,0.000309,0.355,0.801,112.019,audio_features,469RmLzEsicj8VSn9aIuKV,spotify:track:469RmLzEsicj8VSn9aIuKV,https://api.spotify.com/v1/tracks/469RmLzEsicj8VSn9aIuKV,https://api.spotify.com/v1/audio-analysis/469RmLzEsicj8VSn9aIuKV,189333,4
0.67,0.272,11,-13.699,1,0.0704,0.717,0.0,0.178,0.613,117.996,audio_features,3XG7bMVcMWLIn2k9jLAaAt,spotify:track:3XG7bMVcMWLIn2k9jLAaAt,https://api.spotify.com/v1/tracks/3XG7bMVcMWLIn2k9jLAaAt,https://api.spotify.com/v1/audio-analysis/3XG7bMVcMWLIn2k9jLAaAt,147307,4
0.756,0.422,11,-12.967,0,0.0292,0.0165,0.00183,0.0368,0.487,112.751,audio_features,0e3yhVeNaTfKIWQRw9U9sY,spotify:track:0e3yhVeNaTfKIWQRw9U9sY,https://api.spotify.com/v1/tracks/0e3yhVeNaTfKIWQRw9U9sY,https://api.spotify.com/v1/audio-analysis/0e3yhVeNaTfKIWQRw9U9sY,304133,4
0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,audio_features,5imShWWzwqfAJ9gXFpGAQh,spotify:track:5imShWWzwqfAJ9gXFpGAQh,https://api.spotify.com/v1/tracks/5imShWWzwqfAJ9gXFpGAQh,https://api.spotify.com/v1/audio-analysis/5imShWWzwqfAJ9gXFpGAQh,201173,4
0.567,0.512,0,-8.831,1,0.0357,0.545,0.0,0.296,0.334,130.271,audio_features,5fgkjhICZnqFctrV0AyuQD,spotify:track:5fgkjhICZnqFctrV0AyuQD,https://api.spotify.com/v1/tracks/5fgkjhICZnqFctrV0AyuQD,https://api.spotify.com/v1/audio-analysis/5fgkjhICZnqFctrV0AyuQD,252613,4
0.566,0.49,0,-10.867,1,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,audio_features,69RH84na5iUNwrwxpgjC5j,spotify:track:69RH84na5iUNwrwxpgjC5j,https://api.spotify.com/v1/tracks/69RH84na5iUNwrwxpgjC5j,https://api.spotify.com/v1/audio-analysis/69RH84na5iUNwrwxpgjC5j,153333,4
0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,audio_features,5zA8vzDGqPl2AzZkEYQGKh,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/audio-analysis/5zA8vzDGqPl2AzZkEYQGKh,197707,4
0.544,0.392,9,-14.305,1,0.0299,0.552,1.02e-06,0.113,0.402,87.887,audio_features,0jxcw9bsXmHbPUSZqscNai,spotify:track:0jxcw9bsXmHbPUSZqscNai,https://api.spotify.com/v1/tracks/0jxcw9bsXmHbPUSZqscNai,https://api.spotify.com/v1/audio-analysis/0jxcw9bsXmHbPUSZqscNai,259000,4
0.546,0.655,8,-6.526,1,0.0255,0.386,1.04e-05,0.0983,0.518,80.007,audio_features,77Y57qRJBvkGCUw9qs0qMg,spotify:track:77Y57qRJBvkGCUw9qs0qMg,https://api.spotify.com/v1/tracks/77Y57qRJBvkGCUw9qs0qMg,https://api.spotify.com/v1/audio-analysis/77Y57qRJBvkGCUw9qs0qMg,243667,4
0.562,0.742,9,-6.355,1,0.0346,0.0369,1.47e-06,0.102,0.793,165.6,audio_features,27IRo2rYeizhRMDaNVplNM,spotify:track:27IRo2rYeizhRMDaNVplNM,https://api.spotify.com/v1/tracks/27IRo2rYeizhRMDaNVplNM,https://api.spotify.com/v1/audio-analysis/27IRo2rYeizhRMDaNVplNM,289200,4
0.72,0.828,5,-9.211,1,0.0462,0.185,0.429,0.0839,0.768,110.071,audio_features,3SnGymj6ijE2iuUfWxLo1q,spotify:track:3SnGymj6ijE2iuUfWxLo1q,https://api.spotify.com/v1/tracks/3SnGymj6ijE2iuUfWxLo1q,https://api.spotify.com/v1/audio-analysis/3SnGymj6ijE2iuUfWxLo1q,323347,4
0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4
0.826,0.49,9,-10.477,1,0.0676,0.00916,4.41e-06,0.0415,0.627,74.126,audio_features,75FYqcxt1YEAtqDLrOeIJn,spotify:track:75FYqcxt1YEAtqDLrOeIJn,https://api.spotify.com/v1/tracks/75FYqcxt1YEAtqDLrOeIJn,https://api.spotify.com/v1/audio-analysis/75FYqcxt1YEAtqDLrOeIJn,180267,4
0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,audio_features,4KULAymBBJcPRpk1yO4dOG,spotify:track:4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/tracks/4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/audio-analysis/4KULAymBBJcPRpk1yO4dOG,227196,4
0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,audio_features,7G7tgVYORlDuVprcYHuFJh,spotify:track:7G7tgVYORlDuVprcYHuFJh,https://api.spotify.com/v1/tracks/7G7tgVYORlDuVprcYHuFJh,https://api.spotify.com/v1/audio-analysis/7G7tgVYORlDuVprcYHuFJh,236933,4
0.544,0.447,1,-7.826,1,0.0249,0.108,0.0,0.112,0.113,73.024,audio_features,05muUAppQeMnnVxH8lVsw9,spotify:track:05muUAppQeMnnVxH8lVsw9,https://api.spotify.com/v1/tracks/05muUAppQeMnnVxH8lVsw9,https://api.spotify.com/v1/audio-analysis/05muUAppQeMnnVxH8lVsw9,255840,3
0.58,0.265,2,-15.267,1,0.0317,0.796,0.00019,0.11,0.583,154.595,audio_features,25IRjWUZ60n7KXxcB4DiX9,spotify:track:25IRjWUZ60n7KXxcB4DiX9,https://api.spotify.com/v1/tracks/25IRjWUZ60n7KXxcB4DiX9,https://api.spotify.com/v1/audio-analysis/25IRjWUZ60n7KXxcB4DiX9,189827,3
0.607,0.612,0,-8.666,1,0.0523,0.408,5.2e-06,0.32,0.272,82.933,audio_features,4fKhRRYn7F5shZItjJkPJU,spotify:track:4fKhRRYn7F5shZItjJkPJU,https://api.spotify.com/v1/tracks/4fKhRRYn7F5shZItjJkPJU,https://api.spotify.com/v1/audio-analysis/4fKhRRYn7F5shZItjJkPJU,239933,4
0.742,0.603,4,-8.746,1,0.0308,0.0724,0.722,0.11,0.947,126.867,audio_features,1sHZczBGXxkyaS5FVu2rTQ,spotify:track:1sHZczBGXxkyaS5FVu2rTQ,https://api.spotify.com/v1/tracks/1sHZczBGXxkyaS5FVu2rTQ,https://api.spotify.com/v1/audio-analysis/1sHZczBGXxkyaS5FVu2rTQ,202605,4
0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,audio_features,4vDBJeeQCbhP9FaPPMsYkY,spotify:track:4vDBJeeQCbhP9FaPPMsYkY,https://api.spotify.com/v1/tracks/4vDBJeeQCbhP9FaPPMsYkY,https://api.spotify.com/v1/audio-analysis/4vDBJeeQCbhP9FaPPMsYkY,268333,4
0.454,0.839,3,-5.368,1,0.0441,0.0746,0.0,0.279,0.529,166.166,audio_features,0E29BKKGCJHcb7b9oIWgGB,spotify:track:0E29BKKGCJHcb7b9oIWgGB,https://api.spotify.com/v1/tracks/0E29BKKGCJHcb7b9oIWgGB,https://api.spotify.com/v1/audio-analysis/0E29BKKGCJHcb7b9oIWgGB,242200,4
0.549,0.324,4,-11.769,1,0.0285,0.457,2.2e-06,0.133,0.268,80.888,audio_features,3MthJpM1IEYp2ulZe00LvP,spotify:track:3MthJpM1IEYp2ulZe00LvP,https://api.spotify.com/v1/tracks/3MthJpM1IEYp2ulZe00LvP,https://api.spotify.com/v1/audio-analysis/3MthJpM1IEYp2ulZe00LvP,236733,4
0.679,0.657,5,-9.897,1,0.0255,0.4,0.0,0.0497,0.546,97.8,audio_features,4VZDv8sASBS8UruUBGTFdk,spotify:track:4VZDv8sASBS8UruUBGTFdk,https://api.spotify.com/v1/tracks/4VZDv8sASBS8UruUBGTFdk,https://api.spotify.com/v1/audio-analysis/4VZDv8sASBS8UruUBGTFdk,266867,4
0.665,0.686,0,-5.849,1,0.0268,0.0518,0.000176,0.174,0.275,96.848,audio_features,1qQSRy9DjrGh3jtsSCU6B1,spotify:track:1qQSRy9DjrGh3jtsSCU6B1,https://api.spotify.com/v1/tracks/1qQSRy9DjrGh3jtsSCU6B1,https://api.spotify.com/v1/audio-analysis/1qQSRy9DjrGh3jtsSCU6B1,185694,3
0.541,0.711,9,-13.492,1,0.0383,0.0635,0.0201,0.719,0.588,136.58,audio_features,6aqm56xP40foYBBtAWWrnY,spotify:track:6aqm56xP40foYBBtAWWrnY,https://api.spotify.com/v1/tracks/6aqm56xP40foYBBtAWWrnY,https://api.spotify.com/v1/audio-analysis/6aqm56xP40foYBBtAWWrnY,291893,4
0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,audio_features,45i2GTZ4KsERSdZqgSeyPr,spotify:track:45i2GTZ4KsERSdZqgSeyPr,https://api.spotify.com/v1/tracks/45i2GTZ4KsERSdZqgSeyPr,https://api.spotify.com/v1/audio-analysis/45i2GTZ4KsERSdZqgSeyPr,185487,4
0.711,0.618,7,-10.742,1,0.0332,0.00677,0.00916,0.116,0.533,116.809,audio_features,59xrC6NUUNt24Lft63CjiD,spotify:track:59xrC6NUUNt24Lft63CjiD,https://api.spotify.com/v1/tracks/59xrC6NUUNt24Lft63CjiD,https://api.spotify.com/v1/audio-analysis/59xrC6NUUNt24Lft63CjiD,376533,4
0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,audio_features,6kvoHl80mfCVTv7XnZkjQn,spotify:track:6kvoHl80mfCVTv7XnZkjQn,https://api.spotify.com/v1/tracks/6kvoHl80mfCVTv7XnZkjQn,https://api.spotify.com/v1/audio-analysis/6kvoHl80mfCVTv7XnZkjQn,258787,4
0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,audio_features,4PRGxHpCpF2yoOHYKQIEwD,spotify:track:4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/tracks/4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/audio-analysis/4PRGxHpCpF2yoOHYKQIEwD,220561,4
0.44,0.631,9,-9.671,1,0.0435,0.192,5.32e-06,0.108,0.295,191.538,audio_features,2A6ygE592DfRoDsJ7l8RfQ,spotify:track:2A6ygE592DfRoDsJ7l8RfQ,https://api.spotify.com/v1/tracks/2A6ygE592DfRoDsJ7l8RfQ,https://api.spotify.com/v1/audio-analysis/2A6ygE592DfRoDsJ7l8RfQ,255973,4
0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,audio_features,39lSeqnyjZJejRuaREfyLL,spotify:track:39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/tracks/39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/audio-analysis/39lSeqnyjZJejRuaREfyLL,220627,4
0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,audio_features,6qLEOZvf5gI7kWE63JE7p3,spotify:track:6qLEOZvf5gI7kWE63JE7p3,https://api.spotify.com/v1/tracks/6qLEOZvf5gI7kWE63JE7p3,https://api.spotify.com/v1/audio-analysis/6qLEOZvf5gI7kWE63JE7p3,194853,4
0.533,0.362,4,-14.791,1,0.0244,0.478,0.245,0.0857,0.45,82.993,audio_features,30St98Bok3jJmXdkkHVPQe,spotify:track:30St98Bok3jJmXdkkHVPQe,https://api.spotify.com/v1/tracks/30St98Bok3jJmXdkkHVPQe,https://api.spotify.com/v1/audio-analysis/30St98Bok3jJmXdkkHVPQe,235224,4
0.74,0.923,1,-5.082,1,0.0369,0.105,0.000163,0.0825,0.93,128.871,audio_features,5LYJ631w9ps5h9tdvac7yP,spotify:track:5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/tracks/5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/audio-analysis/5LYJ631w9ps5h9tdvac7yP,305867,4
0.624,0.554,2,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031,audio_features,4gs07VlJST4bdxGbBsXVue,spotify:track:4gs07VlJST4bdxGbBsXVue,https://api.spotify.com/v1/tracks/4gs07VlJST4bdxGbBsXVue,https://api.spotify.com/v1/audio-analysis/4gs07VlJST4bdxGbBsXVue,269720,4
0.268,0.484,11,-9.333,0,0.0362,0.288,0.00327,0.136,0.328,73.508,audio_features,7uzBzEjaH2bFpktDHIcUSk,spotify:track:7uzBzEjaH2bFpktDHIcUSk,https://api.spotify.com/v1/tracks/7uzBzEjaH2bFpktDHIcUSk,https://api.spotify.com/v1/audio-analysis/7uzBzEjaH2bFpktDHIcUSk,187933,4
0.494,0.936,4,-7.195,0,0.0401,0.0112,0.000693,0.276,0.835,107.393,audio_features,1Hnv9uDIokwi4nkcVUyS0X,spotify:track:1Hnv9uDIokwi4nkcVUyS0X,https://api.spotify.com/v1/tracks/1Hnv9uDIokwi4nkcVUyS0X,https://api.spotify.com/v1/audio-analysis/1Hnv9uDIokwi4nkcVUyS0X,224480,4
0.789,0.808,1,-6.176,1,0.0881,0.148,1.32e-05,0.84,0.803,123.011,audio_features,4N1dFbXmRng8qJ3KdJrbLr,spotify:track:4N1dFbXmRng8qJ3KdJrbLr,https://api.spotify.com/v1/tracks/4N1dFbXmRng8qJ3KdJrbLr,https://api.spotify.com/v1/audio-analysis/4N1dFbXmRng8qJ3KdJrbLr,188373,4
0.401,0.498,4,-10.682,1,0.0757,0.394,0.0,0.13,0.816,181.701,audio_features,7odHgoLFi3GQ90E9PeraI3,spotify:track:7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/tracks/7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/audio-analysis/7odHgoLFi3GQ90E9PeraI3,149160,4
0.503,0.785,0,-6.571,1,0.0743,0.295,0.0,0.744,0.734,91.464,audio_features,0LWINYMC4s8QTdDSb1B3Q3,spotify:track:0LWINYMC4s8QTdDSb1B3Q3,https://api.spotify.com/v1/tracks/0LWINYMC4s8QTdDSb1B3Q3,https://api.spotify.com/v1/audio-analysis/0LWINYMC4s8QTdDSb1B3Q3,247333,4
0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,audio_features,0qRR9d89hIS0MHRkQ0ejxX,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/tracks/0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/audio-analysis/0qRR9d89hIS0MHRkQ0ejxX,142787,4
0.479,0.67,0,-10.476,1,0.045,0.609,0.0,0.336,0.926,92.1,audio_features,14LCTy9tEwYb6twZsSE9W4,spotify:track:14LCTy9tEwYb6twZsSE9W4,https://api.spotify.com/v1/tracks/14LCTy9tEwYb6twZsSE9W4,https://api.spotify.com/v1/audio-analysis/14LCTy9tEwYb6twZsSE9W4,119933,4
0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,audio_features,0vOkmmJEtjuFZDzrQSFzEE,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,171267,4
0.71,0.598,4,-11.055,0,0.0342,0.00527,0.00137,0.128,0.861,92.0,audio_features,56Duw620YiCMUaDUTcg9PO,spotify:track:56Duw620YiCMUaDUTcg9PO,https://api.spotify.com/v1/tracks/56Duw620YiCMUaDUTcg9PO,https://api.spotify.com/v1/audio-analysis/56Duw620YiCMUaDUTcg9PO,261573,4
0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091,audio_features,3ZpQiJ78LKINrW9SQTgbXd,spotify:track:3ZpQiJ78LKINrW9SQTgbXd,https://api.spotify.com/v1/tracks/3ZpQiJ78LKINrW9SQTgbXd,https://api.spotify.com/v1/audio-analysis/3ZpQiJ78LKINrW9SQTgbXd,272107,4
0.514,0.755,11,-8.455,1,0.03,0.354,0.0664,0.144,0.599,77.415,audio_features,3pYB28IRzhtR5cHXLINchp,spotify:track:3pYB28IRzhtR5cHXLINchp,https://api.spotify.com/v1/tracks/3pYB28IRzhtR5cHXLINchp,https://api.spotify.com/v1/audio-analysis/3pYB28IRzhtR5cHXLINchp,244187,4
0.623,0.607,10,-5.113,1,0.0353,0.147,3.29e-06,0.227,0.614,89.654,audio_features,2aGw77pZqli064JiPuXYRi,spotify:track:2aGw77pZqli064JiPuXYRi,https://api.spotify.com/v1/tracks/2aGw77pZqli064JiPuXYRi,https://api.spotify.com/v1/audio-analysis/2aGw77pZqli064JiPuXYRi,243160,4
0.562,0.503,1,-14.836,1,0.0335,0.319,0.0,0.163,0.846,127.827,audio_features,5pkd9ib1RgbkAd1R9bIOCa,spotify:track:5pkd9ib1RgbkAd1R9bIOCa,https://api.spotify.com/v1/tracks/5pkd9ib1RgbkAd1R9bIOCa,https://api.spotify.com/v1/audio-analysis/5pkd9ib1RgbkAd1R9bIOCa,179933,4
0.606,0.441,9,-9.303,1,0.0272,0.326,0.0128,0.116,0.455,66.443,audio_features,5gbxzSqABThINGDb7vIiwe,spotify:track:5gbxzSqABThINGDb7vIiwe,https://api.spotify.com/v1/tracks/5gbxzSqABThINGDb7vIiwe,https://api.spotify.com/v1/audio-analysis/5gbxzSqABThINGDb7vIiwe,332067,3
0.638,0.906,2,-4.824,1,0.0504,0.0662,6.88e-05,0.142,0.767,107.991,audio_features,5lWRaa0fBxDE5yU91npPq7,spotify:track:5lWRaa0fBxDE5yU91npPq7,https://api.spotify.com/v1/tracks/5lWRaa0fBxDE5yU91npPq7,https://api.spotify.com/v1/audio-analysis/5lWRaa0fBxDE5yU91npPq7,209200,4
0.704,0.544,4,-11.402,0,0.026,0.0873,1.66e-05,0.041,0.628,120.717,audio_features,2cFl7utlqyZjCXN1G5nRvA,spotify:track:2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/tracks/2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/audio-analysis/2cFl7utlqyZjCXN1G5nRvA,269573,4
0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,audio_features,0iOZM63lendWRTTeKhZBSC,spotify:track:0iOZM63lendWRTTeKhZBSC,https://api.spotify.com/v1/tracks/0iOZM63lendWRTTeKhZBSC,https://api.spotify.com/v1/audio-analysis/0iOZM63lendWRTTeKhZBSC,244027,4
0.467,0.869,8,-10.342,0,0.0559,0.0589,0.0,0.244,0.684,102.376,audio_features,13toFl1UwJPsRxDiD9jgtn,spotify:track:13toFl1UwJPsRxDiD9jgtn,https://api.spotify.com/v1/tracks/13toFl1UwJPsRxDiD9jgtn,https://api.spotify.com/v1/audio-analysis/13toFl1UwJPsRxDiD9jgtn,428222,4
0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,audio_features,1UqhkbzB1kuFwt2iy4h29Q,spotify:track:1UqhkbzB1kuFwt2iy4h29Q,https://api.spotify.com/v1/tracks/1UqhkbzB1kuFwt2iy4h29Q,https://api.spotify.com/v1/audio-analysis/1UqhkbzB1kuFwt2iy4h29Q,249520,3
0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,audio_features,2He3NOyqtLNE3RQPpeDdSb,spotify:track:2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/tracks/2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/audio-analysis/2He3NOyqtLNE3RQPpeDdSb,231787,4
0.619,0.437,7,-11.756,1,0.0314,0.465,0.00619,0.0971,0.408,89.508,audio_features,3E6iea9uEmB7gRru4lyP6h,spotify:track:3E6iea9uEmB7gRru4lyP6h,https://api.spotify.com/v1/tracks/3E6iea9uEmB7gRru4lyP6h,https://api.spotify.com/v1/audio-analysis/3E6iea9uEmB7gRru4lyP6h,285053,4
0.654,0.743,10,-7.44,0,0.0605,0.0125,0.0272,0.153,0.632,114.846,audio_features,3ix6K4wZY29bCujrSznwFZ,spotify:track:3ix6K4wZY29bCujrSznwFZ,https://api.spotify.com/v1/tracks/3ix6K4wZY29bCujrSznwFZ,https://api.spotify.com/v1/audio-analysis/3ix6K4wZY29bCujrSznwFZ,457676,4
0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03,audio_features,1N62wozuHCvczCkY4QidpP,spotify:track:1N62wozuHCvczCkY4QidpP,https://api.spotify.com/v1/tracks/1N62wozuHCvczCkY4QidpP,https://api.spotify.com/v1/audio-analysis/1N62wozuHCvczCkY4QidpP,236267,4
0.283,0.585,7,-12.341,1,0.113,0.846,1.88e-06,0.719,0.382,111.368,audio_features,660kr65d0O2AVIL0yfse4O,spotify:track:660kr65d0O2AVIL0yfse4O,https://api.spotify.com/v1/tracks/660kr65d0O2AVIL0yfse4O,https://api.spotify.com/v1/audio-analysis/660kr65d0O2AVIL0yfse4O,308145,4
